hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,     classical index,     entropic index
Crotale -> Tortue, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Tortue -> Crotale, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Crotale -> Corbeau, 22.0000000000000000, 17.0000000000000000, 29.3333333333333321, 40.9090909090909136, 80.0003332865192931, 47.9720943272575937
Corbeau -> Crotale, 17.0000000000000000, 22.0000000000000000, 22.6666666666666643, 52.9411764705882391, 84.5843922041389646, 71.5021092844146153
Crotale -> Rat, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 31.8181818181818166, 65.5819595109250884, 35.5744145381901191
Rat -> Crotale, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 43.7500000000000000, 69.1823015258738394, 53.0765490046799613
Crotale -> Vache, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 9.0909090909090917, 21.6288815106052894, 9.3336434148364447
Vache -> Crotale, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 12.5000000000000000, 16.9183999198031856, 13.4479357852168864
Crotale -> Ane, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 4.5454545454545459, 17.4452544953621178, 4.6186379875035151
Ane -> Crotale, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 6.6666666666666670, 11.8470054517725298, 7.1448522033314532
Crotale -> Cigale, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 18.1818181818181834, 40.0372101319727207, 19.3148086909377028
Cigale -> Crotale, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 26.6666666666666679, 37.3099662668504664, 29.9731052291509137
Crotale -> Porc, 22.0000000000000000, 14.0000000000000000, 29.3333333333333321, 18.1818181818181834, 42.7772355006497236, 19.3692893918817255
Porc -> Crotale, 14.0000000000000000, 22.0000000000000000, 18.6666666666666679, 28.5714285714285694, 40.3617723097504353, 32.4514163454587035
Crotale -> Fourmi, 22.0000000000000000, 13.0000000000000000, 29.3333333333333321, 9.0909090909090917, 28.4326760292167080, 9.4404182178208362
Fourmi -> Crotale, 13.0000000000000000, 22.0000000000000000, 17.3333333333333357, 15.3846153846153850, 21.5468327257853147, 16.9825879764628134
Crotale -> Mouche, 22.0000000000000000, 11.0000000000000000, 29.3333333333333321, 18.1818181818181834, 50.9746420280003605, 19.5153941683579149
Mouche -> Crotale, 11.0000000000000000, 22.0000000000000000, 14.6666666666666661, 36.3636363636363669, 51.4977765545047177, 42.8979708403939171
Couleuvre -> Bouc, 22.0000000000000000, 22.0000000000000000, 29.3333333333333321, 22.7272727272727266, 29.9013070691480181, 24.0031057350609522
Bouc -> Couleuvre, 22.0000000000000000, 22.0000000000000000, 29.3333333333333321, 22.7272727272727266, 29.9013070691480181, 24.0031057350609522
Couleuvre -> Baleine, 22.0000000000000000, 22.0000000000000000, 29.3333333333333321, 50.0000000000000000, 84.8890259939323357, 64.4585810972217530
Baleine -> Couleuvre, 22.0000000000000000, 22.0000000000000000, 29.3333333333333321, 50.0000000000000000, 84.8890259939323357, 64.4585810972217530
Couleuvre -> Mouton, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 18.1818181818181834, 24.4505842916128096, 18.9072265387666789
Mouton -> Couleuvre, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 19.0476190476190474, 23.7731475179842846, 20.0008934916821204
Couleuvre -> Ours, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 22.7272727272727266, 32.5794056030664123, 24.0949329699509960
Ours -> Couleuvre, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 23.8095238095238066, 32.0597725857196281, 25.4916454756723141
Couleuvre -> Canard, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 27.2727272727272698, 41.8167025479000500, 29.5033230652000924
Canard -> Couleuvre, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 28.5714285714285694, 41.5525371511846302, 31.2288115048951305
Couleuvre -> Requin, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 36.3636363636363669, 61.7443729159570012, 41.1821837742080277
Requin -> Couleuvre, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 38.0952380952380949, 62.1324584416050669, 43.7145685683118472
Couleuvre -> Taureau, 22.0000000000000000, 20.0000000000000000, 29.3333333333333321, 13.6363636363636349, 19.7186785960677753, 13.9831968033297009
Taureau -> Couleuvre, 20.0000000000000000, 22.0000000000000000, 26.6666666666666679, 15.0000000000000000, 18.2438363366246428, 15.6726246920332937
Couleuvre -> Pieuvre, 22.0000000000000000, 20.0000000000000000, 29.3333333333333321, 45.4545454545454533, 81.5549117463490632, 54.9892419531533321
Pieuvre -> Couleuvre, 20.0000000000000000, 22.0000000000000000, 26.6666666666666679, 50.0000000000000000, 83.2988856673036508, 64.8503584972333869
Couleuvre -> Mygale, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 45.4545454545454533, 83.3604229479661001, 55.0662027051321914
Mygale -> Couleuvre, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 52.6315789473684177, 86.0558987811210727, 70.6910228984855848
Couleuvre -> Poule, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 18.1818181818181834, 29.3950516243682181, 19.0608344358997854
Poule -> Couleuvre, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 21.0526315789473664, 27.5304282571592687, 22.6701648751790330
Couleuvre -> Pigeon, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 18.1818181818181834, 29.3950516243682181, 19.0608344358997854
Pigeon -> Couleuvre, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 21.0526315789473664, 27.5304282571592687, 22.6701648751790330
Couleuvre -> Lion, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 9.0909090909090917, 15.6949569094447021, 9.2042554937200709
Lion -> Couleuvre, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 10.5263157894736832, 13.4521374336422639, 10.9546754743399095
Couleuvre -> Chien, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 27.2727272727272698, 47.6291301304328201, 29.6761687961242764
Chien -> Couleuvre, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 31.5789473684210513, 47.3755598209447655, 35.4208530291589625
Couleuvre -> Chamois, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 27.2727272727272698, 47.6291301304328201, 29.6761687961242764
Chamois -> Couleuvre, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 31.5789473684210513, 47.3755598209447655, 35.4208530291589625
Couleuvre -> Singe, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Singe -> Couleuvre, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Couleuvre -> Guepe, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Guepe -> Couleuvre, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Couleuvre -> Renard, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 45.4545454545454533, 85.0287689781623897, 55.1388597706501713
Renard -> Couleuvre, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 55.5555555555555571, 88.6731562789081664, 74.9624802621271442
Couleuvre -> Vautour, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Vautour -> Couleuvre, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Couleuvre -> Aigle, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Aigle -> Couleuvre, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Couleuvre -> Tortue, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 31.8181818181818166, 60.2767739006643595, 35.4287862678401737
Tortue -> Couleuvre, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 38.8888888888888928, 61.7824164829958491, 45.4303450911550541
Couleuvre -> Corbeau, 22.0000000000000000, 17.0000000000000000, 29.3333333333333321, 36.3636363636363669, 72.0232042643209667, 41.5063256877014695
Corbeau -> Couleuvre, 17.0000000000000000, 22.0000000000000000, 22.6666666666666643, 47.0588235294117609, 75.8770755302317639, 58.6271625083323329
Couleuvre -> Rat, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 31.8181818181818166, 65.5819595109250884, 35.5744145381901191
Rat -> Couleuvre, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 43.7500000000000000, 69.1823015258738394, 53.0765490046799613
Couleuvre -> Vache, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 22.7272727272727266, 46.5477414956982471, 24.4747532603334612
Vache -> Couleuvre, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 31.2500000000000000, 45.7291123772632488, 35.5275993615194778
Couleuvre -> Ane, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 22.7272727272727266, 49.3548113427263644, 24.5378049179986029
Ane -> Couleuvre, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 33.3333333333333286, 49.1591188424036005, 38.3647605653639729
Couleuvre -> Cigale, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 27.2727272727272698, 58.8841762173607748, 29.9646569329997163
Cigale -> Couleuvre, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 40.0000000000000000, 61.4554092509964747, 47.5105436511735064
Couleuvre -> Porc, 22.0000000000000000, 14.0000000000000000, 29.3333333333333321, 13.6363636363636349, 33.9654636189974610, 14.3125962186883413
Porc -> Couleuvre, 14.0000000000000000, 22.0000000000000000, 18.6666666666666679, 21.4285714285714270, 29.1158968826597757, 23.8478832891835069
Couleuvre -> Fourmi, 22.0000000000000000, 13.0000000000000000, 29.3333333333333321, 18.1818181818181834, 45.5220906804143084, 19.4207294189233899
Fourmi -> Couleuvre, 13.0000000000000000, 22.0000000000000000, 17.3333333333333357, 30.7692307692307701, 43.7170443406398448, 35.3355672118074722
Couleuvre -> Mouche, 22.0000000000000000, 11.0000000000000000, 29.3333333333333321, 13.6363636363636349, 41.8747394667813069, 14.4374465291889020
Mouche -> Couleuvre, 11.0000000000000000, 22.0000000000000000, 14.6666666666666661, 27.2727272727272698, 37.5847365189099918, 31.1946400837926134
Bouc -> Baleine, 22.0000000000000000, 22.0000000000000000, 29.3333333333333321, 18.1818181818181834, 22.1155902966078557, 18.8221780867257316
Baleine -> Bouc, 22.0000000000000000, 22.0000000000000000, 29.3333333333333321, 18.1818181818181834, 22.1155902966078557, 18.8221780867257316
Bouc -> Mouton, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 45.4545454545454533, 79.6085566850983923, 54.9076228765648580
Mouton -> Bouc, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 47.6190476190476133, 80.4415001673368977, 58.9954084869425799
Bouc -> Ours, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 31.8181818181818166, 51.7304682083907039, 35.1750434794421523
Ours -> Bouc, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 33.3333333333333286, 51.7873237446779129, 37.2696486483229918
Bouc -> Canard, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 31.8181818181818166, 51.7304682083907039, 35.1750434794421523
Canard -> Bouc, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 33.3333333333333286, 51.7873237446779129, 37.2696486483229918
Bouc -> Requin, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 36.3636363636363669, 61.7443729159570012, 41.1821837742080277
Requin -> Bouc, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 38.0952380952380949, 62.1324584416050669, 43.7145685683118472
Bouc -> Taureau, 22.0000000000000000, 20.0000000000000000, 29.3333333333333321, 40.9090909090909136, 73.6204872410215927, 47.7437582315429410
Taureau -> Bouc, 20.0000000000000000, 22.0000000000000000, 26.6666666666666679, 45.0000000000000000, 75.1046919840592011, 54.4514047097079867
Bouc -> Pieuvre, 22.0000000000000000, 20.0000000000000000, 29.3333333333333321, 27.2727272727272698, 44.7264141952122074, 29.5924819595802404
Pieuvre -> Bouc, 20.0000000000000000, 22.0000000000000000, 26.6666666666666679, 30.0000000000000000, 44.3692197412959644, 33.2210797552183266
Bouc -> Mygale, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 27.2727272727272698, 47.6291301304328201, 29.6761687961242764
Mygale -> Bouc, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 31.5789473684210513, 47.3755598209447655, 35.4208530291589625
Bouc -> Poule, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 31.8181818181818166, 57.4955780505251184, 35.3493064004014883
Poule -> Bouc, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 36.8421052631578902, 58.2944659674695771, 42.3823126445656797
Bouc -> Pigeon, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 18.1818181818181834, 29.3950516243682181, 19.0608344358997854
Pigeon -> Bouc, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 21.0526315789473664, 27.5304282571592687, 22.6701648751790330
Bouc -> Lion, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 31.8181818181818166, 57.4955780505251184, 35.3493064004014883
Lion -> Bouc, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 36.8421052631578902, 58.2944659674695771, 42.3823126445656797
Bouc -> Chien, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 27.2727272727272698, 47.6291301304328201, 29.6761687961242764
Chien -> Bouc, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 31.5789473684210513, 47.3755598209447655, 35.4208530291589625
Bouc -> Chamois, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 22.7272727272727266, 38.0954330029397070, 24.2613102618668321
Chamois -> Bouc, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 26.3157894736842088, 36.9038088785157399, 28.8871010566436333
Bouc -> Singe, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 40.9090909090909136, 78.0079545100958569, 47.9003200459094316
Singe -> Bouc, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 50.0000000000000000, 81.4886792733860545, 65.1990004137007588
Bouc -> Guepe, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Guepe -> Bouc, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Bouc -> Renard, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 4.5454545454545459, 12.3377238752822258, 4.5491331125736414
Renard -> Bouc, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 5.5555555555555554, 9.4806465639269533, 5.7659665149067552
Bouc -> Vautour, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 36.3636363636363669, 69.6230960882335381, 41.4323095248635340
Vautour -> Bouc, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 44.4444444444444429, 72.3500245223619203, 53.8865729870810526
Bouc -> Aigle, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 27.2727272727272698, 50.5098672146545553, 29.7548415143679748
Aigle -> Bouc, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 33.3333333333333286, 50.5807519612678078, 37.8743415655791793
Bouc -> Tortue, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 27.2727272727272698, 50.5098672146545553, 29.7548415143679748
Tortue -> Bouc, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 33.3333333333333286, 50.5807519612678078, 37.8743415655791793
Bouc -> Corbeau, 22.0000000000000000, 17.0000000000000000, 29.3333333333333321, 36.3636363636363669, 72.0232042643209667, 41.5063256877014695
Corbeau -> Bouc, 17.0000000000000000, 22.0000000000000000, 22.6666666666666643, 47.0588235294117609, 75.8770755302317639, 58.6271625083323329
Bouc -> Rat, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 40.9090909090909136, 81.8595722951836535, 48.0399602674071033
Rat -> Bouc, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 56.2500000000000000, 87.5531568055248357, 76.0622274008252504
Bouc -> Vache, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 22.7272727272727266, 46.5477414956982471, 24.4747532603334612
Vache -> Bouc, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 31.2500000000000000, 45.7291123772632488, 35.5275993615194778
Bouc -> Ane, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 22.7272727272727266, 49.3548113427263644, 24.5378049179986029
Ane -> Bouc, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 33.3333333333333286, 49.1591188424036005, 38.3647605653639729
Bouc -> Cigale, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 13.6363636363636349, 31.4061690104325066, 14.2659187799855172
Cigale -> Bouc, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 20.0000000000000000, 26.8432148251118718, 22.0580434676682025
Bouc -> Porc, 22.0000000000000000, 14.0000000000000000, 29.3333333333333321, 31.8181818181818166, 70.4891526336802912, 35.7044556505428545
Porc -> Bouc, 14.0000000000000000, 22.0000000000000000, 18.6666666666666679, 50.0000000000000000, 77.0016827701666244, 65.7742992346493338
Bouc -> Fourmi, 22.0000000000000000, 13.0000000000000000, 29.3333333333333321, 18.1818181818181834, 45.5220906804143084, 19.4207294189233899
Fourmi -> Bouc, 13.0000000000000000, 22.0000000000000000, 17.3333333333333357, 30.7692307692307701, 43.7170443406398448, 35.3355672118074722
Bouc -> Mouche, 22.0000000000000000, 11.0000000000000000, 29.3333333333333321, 27.2727272727272698, 69.0148092395991881, 30.1947617563768631
Mouche -> Bouc, 11.0000000000000000, 22.0000000000000000, 14.6666666666666661, 54.5454545454545396, 78.7107461288756838, 74.5045613519724839
Baleine -> Mouton, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 27.2727272727272698, 41.8167025479000500, 29.5033230652000924
Mouton -> Baleine, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 28.5714285714285694, 41.5525371511846302, 31.2288115048951305
Baleine -> Ours, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 45.4545454545454533, 79.6085566850983923, 54.9076228765648580
Ours -> Baleine, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 47.6190476190476133, 80.4415001673368977, 58.9954084869425799
Baleine -> Canard, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 27.2727272727272698, 41.8167025479000500, 29.5033230652000924
Canard -> Baleine, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 28.5714285714285694, 41.5525371511846302, 31.2288115048951305
Baleine -> Requin, 22.0000000000000000, 21.0000000000000000, 29.3333333333333321, 36.3636363636363669, 61.7443729159570012, 41.1821837742080277
Requin -> Baleine, 21.0000000000000000, 22.0000000000000000, 28.0000000000000036, 38.0952380952380949, 62.1324584416050669, 43.7145685683118472
Baleine -> Taureau, 22.0000000000000000, 20.0000000000000000, 29.3333333333333321, 31.8181818181818166, 54.6426872189035180, 35.2648716249870233
Taureau -> Baleine, 20.0000000000000000, 22.0000000000000000, 26.6666666666666679, 35.0000000000000000, 54.9614495975901534, 39.6863446421525410
Baleine -> Pieuvre, 22.0000000000000000, 20.0000000000000000, 29.3333333333333321, 22.7272727272727266, 35.3156766590031950, 24.1808248582021399
Pieuvre -> Baleine, 20.0000000000000000, 22.0000000000000000, 26.6666666666666679, 25.0000000000000000, 34.3889853878098819, 27.1109854025405674
Baleine -> Mygale, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 31.8181818181818166, 57.4955780505251184, 35.3493064004014883
Mygale -> Baleine, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 36.8421052631578902, 58.2944659674695771, 42.3823126445656797
Baleine -> Poule, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 18.1818181818181834, 29.3950516243682181, 19.0608344358997854
Poule -> Baleine, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 21.0526315789473664, 27.5304282571592687, 22.6701648751790330
Baleine -> Pigeon, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 27.2727272727272698, 47.6291301304328201, 29.6761687961242764
Pigeon -> Baleine, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 31.5789473684210513, 47.3755598209447655, 35.4208530291589625
Baleine -> Lion, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 22.7272727272727266, 38.0954330029397070, 24.2613102618668321
Lion -> Baleine, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 26.3157894736842088, 36.9038088785157399, 28.8871010566436333
Baleine -> Chien, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 31.8181818181818166, 57.4955780505251184, 35.3493064004014883
Chien -> Baleine, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 36.8421052631578902, 58.2944659674695771, 42.3823126445656797
Baleine -> Chamois, 22.0000000000000000, 19.0000000000000000, 29.3333333333333321, 31.8181818181818166, 57.4955780505251184, 35.3493064004014883
Chamois -> Baleine, 19.0000000000000000, 22.0000000000000000, 25.3333333333333357, 36.8421052631578902, 58.2944659674695771, 42.3823126445656797
Baleine -> Singe, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 18.1818181818181834, 31.9808834162502720, 19.1303843898918764
Singe -> Baleine, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 22.2222222222222214, 29.6620496811486376, 24.2030861982281778
Baleine -> Guepe, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 18.1818181818181834, 31.9808834162502720, 19.1303843898918764
Guepe -> Baleine, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 22.2222222222222214, 29.6620496811486376, 24.2030861982281778
Baleine -> Renard, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 36.3636363636363669, 69.6230960882335381, 41.4323095248635340
Renard -> Baleine, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 44.4444444444444429, 72.3500245223619203, 53.8865729870810526
Baleine -> Vautour, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 22.7272727272727266, 40.9038272270025658, 24.3368571414908388
Vautour -> Baleine, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 27.7777777777777786, 39.6203540600077702, 30.8523072798643661
Baleine -> Aigle, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 40.9090909090909136, 78.0079545100958569, 47.9003200459094316
Aigle -> Baleine, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 50.0000000000000000, 81.4886792733860545, 65.1990004137007588
Baleine -> Tortue, 22.0000000000000000, 18.0000000000000000, 29.3333333333333321, 31.8181818181818166, 60.2767739006643595, 35.4287862678401737
Tortue -> Baleine, 18.0000000000000000, 22.0000000000000000, 24.0000000000000000, 38.8888888888888928, 61.7824164829958491, 45.4303450911550541
Baleine -> Corbeau, 22.0000000000000000, 17.0000000000000000, 29.3333333333333321, 18.1818181818181834, 34.6254552974883723, 19.1956616913906188
Corbeau -> Baleine, 17.0000000000000000, 22.0000000000000000, 22.6666666666666643, 23.5294117647058805, 31.9872751520031819, 25.9048602021327667
Baleine -> Rat, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 13.6363636363636349, 28.9059109370880307, 14.2163393237103417
Rat -> Baleine, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 18.7500000000000000, 24.7861933689005234, 20.4859790868977321
Baleine -> Vache, 22.0000000000000000, 16.0000000000000000, 29.3333333333333321, 27.2727272727272698, 56.1499237668853652, 29.8987377870038316
Vache -> Baleine, 16.0000000000000000, 22.0000000000000000, 21.3333333333333357, 37.5000000000000000, 57.6169213420102722, 43.8129116460945056
Baleine -> Ane, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 22.7272727272727266, 49.3548113427263644, 24.5378049179986029
Ane -> Baleine, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 33.3333333333333286, 49.1591188424036005, 38.3647605653639729
Baleine -> Cigale, 22.0000000000000000, 15.0000000000000000, 29.3333333333333321, 36.3636363636363669, 76.4564038012682374, 41.6423930075216120
Cigale -> Baleine, 15.0000000000000000, 22.0000000000000000, 20.0000000000000000, 53.3333333333333357, 82.9049724414931006, 72.3769073740445634
Baleine -> Porc, 22.0000000000000000, 14.0000000000000000, 29.3333333333333321, 22.7272727272727266, 52.1339977445800287, 24.5973339527747257
Porc -> Baleine, 14.0000000000000000, 22.0000000000000000, 18.6666666666666679, 35.7142857142857153, 52.8656095433754913, 41.6624786576789887
Baleine -> Fourmi, 22.0000000000000000, 13.0000000000000000, 29.3333333333333321, 27.2727272727272698, 64.1275930052451031, 30.0859245721439237
Fourmi -> Baleine, 13.0000000000000000, 22.0000000000000000, 17.3333333333333357, 46.1538461538461533, 69.7506967339092370, 57.5217444687348944
Baleine -> Mouche, 22.0000000000000000, 11.0000000000000000, 29.3333333333333321, 13.6363636363636349, 41.8747394667813069, 14.4374465291889020
Mouche -> Baleine, 11.0000000000000000, 22.0000000000000000, 14.6666666666666661, 27.2727272727272698, 37.5847365189099918, 31.1946400837926134
Mouton -> Ours, 21.0000000000000000, 21.0000000000000000, 28.0000000000000036, 23.8095238095238066, 34.7445083276572078, 25.5741197003901739
Ours -> Mouton, 21.0000000000000000, 21.0000000000000000, 28.0000000000000036, 23.8095238095238066, 34.7445083276572078, 25.5741197003901739
Mouton -> Canard, 21.0000000000000000, 21.0000000000000000, 28.0000000000000036, 47.6190476190476133, 82.3075854971760918, 59.0717496780721021
Canard -> Mouton, 21.0000000000000000, 21.0000000000000000, 28.0000000000000036, 47.6190476190476133, 82.3075854971760918, 59.0717496780721021
Mouton -> Requin, 21.0000000000000000, 21.0000000000000000, 28.0000000000000036, 9.5238095238095237, 13.1577666167314149, 9.6860610545020425
Requin -> Mouton, 21.0000000000000000, 21.0000000000000000, 28.0000000000000036, 9.5238095238095237, 13.1577666167314149, 9.6860610545020425
Mouton -> Taureau, 21.0000000000000000, 20.0000000000000000, 28.0000000000000036, 28.5714285714285694, 47.2812996787585718, 31.3939855947721931
Taureau -> Mouton, 20.0000000000000000, 21.0000000000000000, 26.6666666666666679, 30.0000000000000000, 47.1879460899156200, 33.2971765257007490
Mouton -> Pieuvre, 21.0000000000000000, 20.0000000000000000, 28.0000000000000036, 23.8095238095238066, 37.4733795996379229, 25.6514045619019910
Pieuvre -> Mouton, 20.0000000000000000, 21.0000000000000000, 26.6666666666666679, 25.0000000000000000, 37.0698865452418147, 27.1849561755344311
Mouton -> Mygale, 21.0000000000000000, 19.0000000000000000, 28.0000000000000036, 33.3333333333333286, 60.2132951647465617, 37.5107487834723017
Mygale -> Mouton, 19.0000000000000000, 21.0000000000000000, 25.3333333333333357, 36.8421052631578902, 60.9351127665128871, 42.4493178016041384
Mouton -> Poule, 21.0000000000000000, 19.0000000000000000, 28.0000000000000036, 57.1428571428571388, 94.9386287256515544, 76.5272625407371407
Poule -> Mouton, 19.0000000000000000, 21.0000000000000000, 25.3333333333333357, 63.1578947368421026, 96.2348902437833260, 82.2380709171524984
Mouton -> Pigeon, 21.0000000000000000, 19.0000000000000000, 28.0000000000000036, 47.6190476190476133, 85.6328394393795378, 59.2115990884979340
