hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
Securite3 -> Compil3, 72.0000000000000000, 94.0000000000000000, 38.9189189189189190, 48.6111111111111070, 35.3971280873439300, 54.8046575864884180, 39.6718829870224000, 0.0000000000000000
Compil3 -> SE1, 94.0000000000000000, 69.0000000000000000, 50.8108108108108140, 30.8510638297872330, 21.4976370334625240, 21.4461115948828790, 15.3067260980606080, 0.0000000000000000
SE1 -> Compil3, 69.0000000000000000, 94.0000000000000000, 37.2972972972972980, 42.0289855072463750, 13.1328112486269770, 42.9688524560871840, 15.3067260980606080, 0.0000000000000000
Compil3 -> Projet1, 94.0000000000000000, 61.0000000000000000, 50.8108108108108140, 31.9148936170212780, 45.0142264366149900, 25.4930184411847240, 42.9106265306472780, 0.0000000000000000
Projet1 -> Compil3, 61.0000000000000000, 94.0000000000000000, 32.9729729729729750, 49.1803278688524590, 38.1736998290897490, 59.3926510826457770, 42.9106265306472780, 0.0000000000000000
Compil3 -> Crypto3, 94.0000000000000000, 54.0000000000000000, 50.8108108108108140, 25.5319148936170210, 33.6739659309387210, 18.9430200139188790, 25.5811572074890140, 0.0000000000000000
Crypto3 -> Compil3, 54.0000000000000000, 94.0000000000000000, 29.1891891891891890, 44.4444444444444430, 21.8294696172457210, 51.5376550549721770, 25.5811572074890140, 0.0000000000000000
Compil3 -> Crypto2, 94.0000000000000000, 52.0000000000000000, 50.8108108108108140, 29.7872340425531910, 57.6129913330078130, 25.6487645185018490, 62.0603263378143310, 0.0000000000000000
Crypto2 -> Compil3, 52.0000000000000000, 94.0000000000000000, 28.1081081081081090, 53.8461538461538470, 57.1972429593978550, 71.5894633903475470, 62.0603263378143310, 0.0000000000000000
Compil3 -> ThGraph2, 94.0000000000000000, 49.0000000000000000, 50.8108108108108140, 28.7234042553191530, 59.9845558404922490, 24.9857384456105860, 66.3271009922027590, 0.0000000000000000
ThGraph2 -> Compil3, 49.0000000000000000, 94.0000000000000000, 26.4864864864864880, 55.1020408163265220, 61.6254376777890730, 73.8995227630390870, 66.3271009922027590, 0.0000000000000000
Compil3 -> ProgLog1, 94.0000000000000000, 49.0000000000000000, 50.8108108108108140, 28.7234042553191530, 59.9845558404922490, 24.9857384456105860, 66.3271009922027590, 0.0000000000000000
ProgLog1 -> Compil3, 49.0000000000000000, 94.0000000000000000, 26.4864864864864880, 55.1020408163265220, 61.6254376777890730, 73.8995227630390870, 66.3271009922027590, 0.0000000000000000
Compil3 -> IHM3, 94.0000000000000000, 48.0000000000000000, 50.8108108108108140, 23.4042553191489380, 38.7301325798034670, 17.7739658259796800, 31.4269453287124630, 0.0000000000000000
IHM3 -> Compil3, 48.0000000000000000, 94.0000000000000000, 25.9459459459459470, 45.8333333333333290, 26.8673302250720600, 55.1744088637367870, 31.4269453287124630, 0.0000000000000000
Compil3 -> SD3, 94.0000000000000000, 41.0000000000000000, 50.8108108108108140, 18.0851063829787260, 32.7062785625457760, 13.2373633605823070, 20.0548902153968810, 0.0000000000000000
SD3 -> Compil3, 41.0000000000000000, 94.0000000000000000, 22.1621621621621650, 41.4634146341463390, 16.6267508886316620, 49.0221492620822230, 20.0548902153968810, 0.0000000000000000
Compil3 -> IHM2, 94.0000000000000000, 37.0000000000000000, 50.8108108108108140, 20.2127659574468050, 50.9200155735015870, 16.2782282552476080, 51.8395364284515380, 0.0000000000000000
IHM2 -> Compil3, 37.0000000000000000, 94.0000000000000000, 20.0000000000000000, 51.3513513513513470, 45.6467584663872190, 69.4355743757539440, 51.8395364284515380, 0.0000000000000000
Compil3 -> Securite1, 94.0000000000000000, 37.0000000000000000, 50.8108108108108140, 20.2127659574468050, 50.9200155735015870, 16.2782282552476080, 51.8395364284515380, 0.0000000000000000
Securite1 -> Compil3, 37.0000000000000000, 94.0000000000000000, 20.0000000000000000, 51.3513513513513470, 45.6467584663872190, 69.4355743757539440, 51.8395364284515380, 0.0000000000000000
Compil3 -> SD2, 94.0000000000000000, 32.0000000000000000, 50.8108108108108140, 15.9574468085106390, 44.3206846714019780, 12.3518734384956730, 37.7390176057815550, 0.0000000000000000
SD2 -> Compil3, 32.0000000000000000, 94.0000000000000000, 17.2972972972972980, 46.8750000000000000, 31.6641091912792870, 59.3052322971101090, 37.7390176057815550, 0.0000000000000000
Compil3 -> ProgLog3, 94.0000000000000000, 32.0000000000000000, 50.8108108108108140, 15.9574468085106390, 44.3206846714019780, 12.3518734384956730, 37.7390176057815550, 0.0000000000000000
ProgLog3 -> Compil3, 32.0000000000000000, 94.0000000000000000, 17.2972972972972980, 46.8750000000000000, 31.6641091912792870, 59.3052322971101090, 37.7390176057815550, 0.0000000000000000
Compil3 -> Projet2, 94.0000000000000000, 31.0000000000000000, 50.8108108108108140, 18.0851063829787260, 55.6126981973648070, 14.9648485767059220, 62.3473465442657470, 0.0000000000000000
Projet2 -> Compil3, 31.0000000000000000, 94.0000000000000000, 16.7567567567567580, 54.8387096774193520, 55.9590897734537830, 75.6954649241749140, 62.3473465442657470, 0.0000000000000000
Compil3 -> ThGraph3, 94.0000000000000000, 24.0000000000000000, 50.8108108108108140, 7.4468085106382977, 28.2872617244720460, 5.3069687075739749, 6.8436458706855774, 0.0000000000000000
ThGraph3 -> Compil3, 24.0000000000000000, 94.0000000000000000, 12.9729729729729740, 29.1666666666666680, 5.5808117780535493, 33.9337160928244120, 6.8436458706855774, 0.0000000000000000
Compil3 -> SE2, 94.0000000000000000, 16.0000000000000000, 50.8108108108108140, 7.4468085106382977, 45.1483547687530520, 5.7545259417068273, 34.5971375703811650, 0.0000000000000000
SE2 -> Compil3, 16.0000000000000000, 94.0000000000000000, 8.6486486486486491, 43.7500000000000000, 26.7415407143890460, 55.0521396944244760, 34.5971375703811650, 0.0000000000000000
Compil3 -> Reseaux2, 94.0000000000000000, 7.0000000000000000, 50.8108108108108140, 3.1914893617021276, 47.6657867431640630, 2.4930750762392777, 38.3914887905120850, 0.0000000000000000
Reseaux2 -> Compil3, 7.0000000000000000, 94.0000000000000000, 3.7837837837837842, 42.8571428571428540, 26.3883883597177120, 53.9333455842331090, 38.3914887905120850, 0.0000000000000000
Projet3 -> Reseaux3, 93.0000000000000000, 79.0000000000000000, 50.2702702702702670, 50.5376344086021520, 82.3073619115015450, 57.3141367228935290, 87.6209020614624020, 0.0000000000000000
Reseaux3 -> Projet3, 79.0000000000000000, 93.0000000000000000, 42.7027027027027020, 59.4936708860759470, 86.1895251109558980, 73.7764978052480700, 87.6209020614624020, 0.0000000000000000
Projet3 -> Crypto1, 93.0000000000000000, 79.0000000000000000, 50.2702702702702670, 41.9354838709677440, 46.1067438125610350, 35.7076086872412620, 45.4926997423172000, 0.0000000000000000
Crypto1 -> Projet3, 79.0000000000000000, 93.0000000000000000, 42.7027027027027020, 49.3670886075949370, 41.3264205223389280, 54.3450565203000980, 45.4926997423172000, 0.0000000000000000
Projet3 -> Securite2, 93.0000000000000000, 76.0000000000000000, 50.2702702702702670, 46.2365591397849440, 74.1414964199066160, 47.1742617820912000, 78.1034708023071290, 0.0000000000000000
Securite2 -> Projet3, 76.0000000000000000, 93.0000000000000000, 41.0810810810810810, 56.5789473684210480, 75.3238041256033450, 70.5097896538122200, 78.1034708023071290, 0.0000000000000000
Projet3 -> Securite3, 93.0000000000000000, 72.0000000000000000, 50.2702702702702670, 36.5591397849462400, 38.5457396507263180, 29.0822029289545480, 35.7637435197830200, 0.0000000000000000
Securite3 -> Projet3, 72.0000000000000000, 93.0000000000000000, 38.9189189189189190, 47.2222222222222210, 31.8306979249575580, 51.9849157806301820, 35.7637435197830200, 0.0000000000000000
Projet3 -> SE1, 93.0000000000000000, 69.0000000000000000, 50.2702702702702670, 33.3333333333333290, 31.4634382724761960, 25.2215840048778940, 26.5677183866500850, 0.0000000000000000
SE1 -> Projet3, 69.0000000000000000, 93.0000000000000000, 37.2972972972972980, 44.9275362318840550, 23.3051024385043450, 48.4831490358452300, 26.5677183866500850, 0.0000000000000000
Projet3 -> Compil2, 93.0000000000000000, 60.0000000000000000, 50.2702702702702670, 38.7096774193548400, 76.9270673394203190, 37.9018771910148400, 85.6102049350738530, 0.0000000000000000
Compil2 -> Projet3, 60.0000000000000000, 93.0000000000000000, 32.4324324324324350, 60.0000000000000000, 83.5738090092775390, 78.1764897704019860, 85.6102049350738530, 0.0000000000000000
Projet3 -> Crypto3, 93.0000000000000000, 54.0000000000000000, 50.2702702702702670, 31.1827956989247320, 59.0359926223754880, 27.6527055067253220, 63.9024376869201660, 0.0000000000000000
Crypto3 -> Projet3, 54.0000000000000000, 93.0000000000000000, 29.1891891891891890, 53.7037037037037090, 59.1322887131520570, 71.1203164794621470, 63.9024376869201660, 0.0000000000000000
Projet3 -> Crypto2, 93.0000000000000000, 52.0000000000000000, 50.2702702702702670, 26.8817204301075240, 44.4533169269561770, 21.5561774815217290, 41.1738097667694090, 0.0000000000000000
Crypto2 -> Projet3, 52.0000000000000000, 93.0000000000000000, 28.1081081081081090, 48.0769230769230800, 36.2471139702235090, 58.9259946389003910, 41.1738097667694090, 0.0000000000000000
Projet3 -> ThGraph2, 93.0000000000000000, 49.0000000000000000, 50.2702702702702670, 24.7311827956989240, 42.1746075153350830, 19.5093415728278360, 37.1110647916793820, 0.0000000000000000
ThGraph2 -> Projet3, 49.0000000000000000, 93.0000000000000000, 26.4864864864864880, 46.9387755102040810, 32.2995134144451160, 57.1642389362864380, 37.1110647916793820, 0.0000000000000000
Projet3 -> ProgLog1, 93.0000000000000000, 49.0000000000000000, 50.2702702702702670, 20.4301075268817200, 24.7874259948730470, 14.5824599795032040, 12.8217011690139770, 0.0000000000000000
ProgLog1 -> Projet3, 49.0000000000000000, 93.0000000000000000, 26.4864864864864880, 38.7755102040816340, 10.9797200001542250, 43.6711342391015340, 12.8217011690139770, 0.0000000000000000
Projet3 -> IHM3, 93.0000000000000000, 48.0000000000000000, 50.2702702702702670, 22.5806451612903200, 35.3038609027862550, 17.1234076735614060, 26.2018799781799320, 0.0000000000000000
IHM3 -> Projet3, 48.0000000000000000, 93.0000000000000000, 25.9459459459459470, 43.7500000000000000, 22.4033522162469510, 51.6402452834656810, 26.2018799781799320, 0.0000000000000000
Projet3 -> SD3, 93.0000000000000000, 41.0000000000000000, 50.2702702702702670, 20.4301075268817200, 42.4919128417968750, 16.0411820166901440, 36.1365675926208500, 0.0000000000000000
SD3 -> Projet3, 41.0000000000000000, 93.0000000000000000, 22.1621621621621650, 46.3414634146341480, 30.9870435720918600, 57.2735438437431270, 36.1365675926208500, 0.0000000000000000
Projet3 -> IHM2, 93.0000000000000000, 37.0000000000000000, 50.2702702702702670, 15.0537634408602160, 29.6913027763366700, 11.0105992676324150, 14.3076404929161070, 0.0000000000000000
IHM2 -> Projet3, 37.0000000000000000, 93.0000000000000000, 20.0000000000000000, 37.8378378378378390, 11.9604832642112450, 44.2473964894710220, 14.3076404929161070, 0.0000000000000000
Projet3 -> Securite1, 93.0000000000000000, 37.0000000000000000, 50.2702702702702670, 17.2043010752688200, 38.1543278694152830, 13.1643939690256780, 27.3300677537918090, 0.0000000000000000
Securite1 -> Projet3, 37.0000000000000000, 93.0000000000000000, 20.0000000000000000, 43.2432432432432420, 22.9121331628151910, 52.4515607940049120, 27.3300677537918090, 0.0000000000000000
Projet3 -> SD2, 93.0000000000000000, 32.0000000000000000, 50.2702702702702670, 21.5053763440860200, 67.2286927700042720, 19.2399355766376810, 83.5404515266418460, 0.0000000000000000
SD2 -> Projet3, 32.0000000000000000, 93.0000000000000000, 17.2972972972972980, 62.5000000000000000, 80.1097266485851800, 83.5644330788271500, 83.5404515266418460, 0.0000000000000000
Projet3 -> ProgLog3, 93.0000000000000000, 32.0000000000000000, 50.2702702702702670, 22.5806451612903200, 71.2349504232406620, 20.5348128496629880, 88.9725863933563230, 0.0000000000000000
ProgLog3 -> Projet3, 32.0000000000000000, 93.0000000000000000, 17.2972972972972980, 65.6250000000000000, 86.8659633499512440, 85.9232944403697730, 88.9725863933563230, 0.0000000000000000
Projet3 -> Compil1, 93.0000000000000000, 31.0000000000000000, 50.2702702702702670, 10.7526881720430100, 26.2838602066040040, 7.7115197135068634, 7.8612789511680603, 0.0000000000000000
Compil1 -> Projet3, 31.0000000000000000, 93.0000000000000000, 16.7567567567567580, 32.2580645161290320, 6.6593754389027984, 37.3182776285015980, 7.8612789511680603, 0.0000000000000000
Projet3 -> ThGraph3, 93.0000000000000000, 24.0000000000000000, 50.2702702702702670, 16.1290322580645160, 62.7884894609451290, 14.0621974075682270, 80.0950169563293460, 0.0000000000000000
ThGraph3 -> Projet3, 24.0000000000000000, 93.0000000000000000, 12.9729729729729740, 62.5000000000000000, 75.1895014670402870, 84.0316576830497580, 80.0950169563293460, 0.0000000000000000
Projet3 -> SE2, 93.0000000000000000, 16.0000000000000000, 50.2702702702702670, 4.3010752688172049, 33.0452919006347660, 3.1937661345747328, 7.6984107494354248, 0.0000000000000000
SE2 -> Projet3, 16.0000000000000000, 93.0000000000000000, 8.6486486486486491, 25.0000000000000000, 6.1738495346373456, 29.2193271012133590, 7.6984107494354248, 0.0000000000000000
Reseaux2 -> Projet3, 7.0000000000000000, 93.0000000000000000, 3.7837837837837842, 28.5714285714285690, 13.9896130325831290, 34.0103669950954170, 20.9053128957748410, 0.0000000000000000
Reseaux3 -> Crypto1, 79.0000000000000000, 79.0000000000000000, 42.7027027027027020, 41.7721518987341800, 41.7816877790251980, 42.9925920786450390, 44.9640899896621700, 0.0000000000000000
Crypto1 -> Reseaux3, 79.0000000000000000, 79.0000000000000000, 42.7027027027027020, 41.7721518987341800, 41.7816877790251980, 42.9925920786450390, 44.9640899896621700, 0.0000000000000000
Reseaux3 -> Securite2, 79.0000000000000000, 76.0000000000000000, 42.7027027027027020, 36.7088607594936750, 30.6331098079681400, 35.4730081653422150, 27.2154450416564940, 0.0000000000000000
Securite2 -> Reseaux3, 76.0000000000000000, 79.0000000000000000, 41.0810810810810810, 38.1578947368421100, 26.9143716177988990, 38.0545705095479720, 27.2154450416564940, 0.0000000000000000
Reseaux3 -> Securite3, 79.0000000000000000, 72.0000000000000000, 42.7027027027027020, 50.6329113924050630, 89.9139077703450620, 63.0098451310286830, 95.2434360980987550, 0.0000000000000000
Securite3 -> Reseaux3, 72.0000000000000000, 79.0000000000000000, 38.9189189189189190, 55.5555555555555570, 91.7571088190792210, 72.2425740127834500, 95.2434360980987550, 0.0000000000000000
Reseaux3 -> SE1, 79.0000000000000000, 69.0000000000000000, 42.7027027027027020, 30.3797468354430400, 21.8736708164215090, 27.8848914400043450, 15.7024368643760680, 0.0000000000000000
SE1 -> Reseaux3, 69.0000000000000000, 79.0000000000000000, 37.2972972972972980, 34.7826086956521720, 17.0514446764794090, 35.1702842398050710, 15.7024368643760680, 0.0000000000000000
Reseaux3 -> Projet1, 79.0000000000000000, 61.0000000000000000, 42.7027027027027020, 22.7848101265822790, 13.4347140789031980, 19.6217711694993860, 5.7398319244384766, 0.0000000000000000
Projet1 -> Reseaux3, 61.0000000000000000, 79.0000000000000000, 32.9729729729729750, 29.5081967213114740, 7.7866320526757686, 30.0505754992772830, 5.7398319244384766, 0.0000000000000000
Reseaux3 -> Compil2, 79.0000000000000000, 60.0000000000000000, 42.7027027027027020, 45.5696202531645580, 91.5237231079377840, 52.7478138701810620, 97.9834496974945070, 0.0000000000000000
Compil2 -> Reseaux3, 60.0000000000000000, 79.0000000000000000, 32.4324324324324350, 60.0000000000000000, 95.9670149153589160, 79.3224937605910010, 97.9834496974945070, 0.0000000000000000
Reseaux3 -> Crypto3, 79.0000000000000000, 54.0000000000000000, 42.7027027027027020, 41.7721518987341800, 89.9279054968151140, 46.8895313470777710, 98.0777263641357420, 0.0000000000000000
Crypto3 -> Reseaux3, 54.0000000000000000, 79.0000000000000000, 29.1891891891891890, 61.1111111111111140, 96.1207797711055040, 81.0426466427999090, 98.0777263641357420, 0.0000000000000000
Reseaux3 -> Crypto2, 79.0000000000000000, 52.0000000000000000, 42.7027027027027020, 16.4556962025316440, 11.0950589179992680, 13.8293327879263630, 2.5380078703165054, 0.0000000000000000
Crypto2 -> Reseaux3, 52.0000000000000000, 79.0000000000000000, 28.1081081081081090, 25.0000000000000000, 4.2550680743571316, 26.1582736967933440, 2.5380078703165054, 0.0000000000000000
Reseaux3 -> ThGraph2, 79.0000000000000000, 49.0000000000000000, 42.7027027027027020, 12.6582278481012660, 7.5857639312744141, 10.0807048029764100, 0.8465784601867199, 0.0000000000000000
ThGraph2 -> Reseaux3, 49.0000000000000000, 79.0000000000000000, 26.4864864864864880, 20.4081632653061220, 1.9703125268584734, 21.1826746956709680, 0.8465784601867199, 0.0000000000000000
Reseaux3 -> ProgLog1, 79.0000000000000000, 49.0000000000000000, 42.7027027027027020, 18.9873417721519000, 21.8462824821472170, 17.1704437618578570, 9.7637891769409180, 0.0000000000000000
ProgLog1 -> Reseaux3, 49.0000000000000000, 79.0000000000000000, 26.4864864864864880, 30.6122448979591830, 11.4954967306016160, 33.6293411504980570, 9.7637891769409180, 0.0000000000000000
Reseaux3 -> IHM3, 79.0000000000000000, 48.0000000000000000, 42.7027027027027020, 36.7088607594936750, 86.6856142878532410, 39.7983608450999430, 96.9813346862792970, 0.0000000000000000
IHM3 -> Reseaux3, 48.0000000000000000, 79.0000000000000000, 25.9459459459459470, 60.4166666666666640, 94.2598979028049090, 80.9297684494941340, 96.9813346862792970, 0.0000000000000000
Reseaux3 -> SD3, 79.0000000000000000, 41.0000000000000000, 42.7027027027027020, 18.9873417721519000, 37.4543607234954830, 18.0014137271163400, 27.4448484182357790, 0.0000000000000000
SD3 -> Reseaux3, 41.0000000000000000, 79.0000000000000000, 22.1621621621621650, 36.5853658536585370, 26.0473329991464340, 42.6550369486314840, 27.4448484182357790, 0.0000000000000000
Reseaux3 -> IHM2, 79.0000000000000000, 37.0000000000000000, 42.7027027027027020, 11.3924050632911400, 19.6175098419189450, 10.1656813983589610, 4.3565850704908371, 0.0000000000000000
IHM2 -> Reseaux3, 37.0000000000000000, 79.0000000000000000, 20.0000000000000000, 24.3243243243243260, 6.1780228833801125, 27.1853329374972860, 4.3565850704908371, 0.0000000000000000
Reseaux3 -> Securite1, 79.0000000000000000, 37.0000000000000000, 42.7027027027027020, 12.6582278481012660, 23.2825160026550290, 11.4678666716677660, 7.2262175381183624, 0.0000000000000000
Securite1 -> Reseaux3, 37.0000000000000000, 79.0000000000000000, 20.0000000000000000, 27.0270270270270280, 8.9719834182827007, 30.5080431840716320, 7.2262175381183624, 0.0000000000000000
Reseaux3 -> SD2, 79.0000000000000000, 32.0000000000000000, 42.7027027027027020, 17.7215189873417710, 51.6536116600036620, 17.2487076637967430, 53.6118805408477780, 0.0000000000000000
SD2 -> Reseaux3, 32.0000000000000000, 79.0000000000000000, 17.2972972972972980, 43.7500000000000000, 46.9090472315337270, 54.2580035545448000, 53.6118805408477780, 0.0000000000000000
Reseaux3 -> ProgLog3, 79.0000000000000000, 32.0000000000000000, 42.7027027027027020, 27.8481012658227840, 84.8774433135986330, 29.1987226918501610, 98.7927436828613280, 0.0000000000000000
ProgLog3 -> Reseaux3, 32.0000000000000000, 79.0000000000000000, 17.2972972972972980, 68.7500000000000000, 97.4297109942242090, 88.1324954969448130, 98.7927436828613280, 0.0000000000000000
Reseaux3 -> Projet2, 79.0000000000000000, 31.0000000000000000, 42.7027027027027020, 17.7215189873417710, 53.7439584732055660, 17.3103195597919960, 58.2962512969970700, 0.0000000000000000
Projet2 -> Reseaux3, 31.0000000000000000, 79.0000000000000000, 16.7567567567567580, 45.1612903225806410, 50.8954818208010380, 56.7118254528985590, 58.2962512969970700, 0.0000000000000000
Compil1 -> Reseaux3, 31.0000000000000000, 79.0000000000000000, 16.7567567567567580, 3.2258064516129030, 0.2756507582728473, 3.4969282814192484, 0.0384807208320126, 0.0000000000000000
Reseaux3 -> ThGraph3, 79.0000000000000000, 24.0000000000000000, 42.7027027027027020, 20.2531645569620270, 75.6043642759323120, 20.5605702785831180, 96.3795602321624760, 0.0000000000000000
ThGraph3 -> Reseaux3, 24.0000000000000000, 79.0000000000000000, 12.9729729729729740, 66.6666666666666570, 92.9962589430586350, 87.1295391336773690, 96.3795602321624760, 0.0000000000000000
Reseaux3 -> SE2, 79.0000000000000000, 16.0000000000000000, 42.7027027027027020, 3.7974683544303800, 32.5947284698486330, 3.5270294176737700, 7.1299873292446136, 0.0000000000000000
SE2 -> Reseaux3, 16.0000000000000000, 79.0000000000000000, 8.6486486486486491, 18.7500000000000000, 8.2607764508796002, 21.7191410408494510, 7.1299873292446136, 0.0000000000000000
Crypto1 -> Securite2, 79.0000000000000000, 76.0000000000000000, 42.7027027027027020, 43.0379746835443060, 55.1441263257818480, 45.8625071965896610, 60.6946229934692380, 0.0000000000000000
Securite2 -> Crypto1, 76.0000000000000000, 79.0000000000000000, 41.0810810810810810, 44.7368421052631580, 55.3185546033536180, 49.1236561409055880, 60.6946229934692380, 0.0000000000000000
Crypto1 -> Securite3, 79.0000000000000000, 72.0000000000000000, 42.7027027027027020, 39.2405063291139200, 51.4587283134460450, 40.3751376481364660, 51.8272221088409420, 0.0000000000000000
Securite3 -> Crypto1, 72.0000000000000000, 79.0000000000000000, 38.9189189189189190, 43.0555555555555570, 47.4385347545897740, 47.1958480169980700, 51.8272221088409420, 0.0000000000000000
Crypto1 -> SE1, 79.0000000000000000, 69.0000000000000000, 42.7027027027027020, 39.2405063291139200, 58.6331069469451900, 40.9333893054782150, 61.1338615417480470, 0.0000000000000000
SE1 -> Crypto1, 69.0000000000000000, 79.0000000000000000, 37.2972972972972980, 44.9275362318840550, 55.5136387841402840, 51.1618059382800400, 61.1338615417480470, 0.0000000000000000
Crypto1 -> Projet1, 79.0000000000000000, 61.0000000000000000, 42.7027027027027020, 27.8481012658227840, 28.8975477218627930, 26.1523709971617710, 21.3812083005905150, 0.0000000000000000
Projet1 -> Crypto1, 61.0000000000000000, 79.0000000000000000, 32.9729729729729750, 36.0655737704918020, 21.7328591345291460, 38.9059800478873260, 21.3812083005905150, 0.0000000000000000
Crypto1 -> Compil2, 79.0000000000000000, 60.0000000000000000, 42.7027027027027020, 34.1772151898734150, 57.4821352958679200, 34.8597082685766750, 60.7308506965637210, 0.0000000000000000
Compil2 -> Crypto1, 60.0000000000000000, 79.0000000000000000, 32.4324324324324350, 45.0000000000000000, 54.8473523448924070, 53.0262504633915410, 60.7308506965637210, 0.0000000000000000
Crypto1 -> ThGraph2, 79.0000000000000000, 49.0000000000000000, 42.7027027027027020, 22.7848101265822790, 35.0588500499725340, 21.5900529637211140, 26.1316180229187010, 0.0000000000000000
ThGraph2 -> Crypto1, 49.0000000000000000, 79.0000000000000000, 26.4864864864864880, 36.7346938775510240, 25.3116814138095840, 41.8778712468581200, 26.1316180229187010, 0.0000000000000000
Crypto1 -> ProgLog1, 79.0000000000000000, 49.0000000000000000, 42.7027027027027020, 27.8481012658227840, 55.6124746799468990, 27.7985847492119480, 59.2956006526947020, 0.0000000000000000
ProgLog1 -> Crypto1, 49.0000000000000000, 79.0000000000000000, 26.4864864864864880, 44.8979591836734710, 53.0816183709574150, 54.4751426519607730, 59.2956006526947020, 0.0000000000000000
Crypto1 -> IHM3, 79.0000000000000000, 48.0000000000000000, 42.7027027027027020, 25.3164556962025320, 47.4080085754394530, 24.7557896334828590, 45.6267356872558590, 0.0000000000000000
IHM3 -> Crypto1, 48.0000000000000000, 79.0000000000000000, 25.9459459459459470, 41.6666666666666710, 41.2640749076370670, 49.3075001597430500, 45.6267356872558590, 0.0000000000000000
Crypto1 -> SD3, 79.0000000000000000, 41.0000000000000000, 42.7027027027027020, 20.2531645569620270, 42.3745930194854740, 19.4395701791310350, 35.9265357255935670, 0.0000000000000000
SD3 -> Crypto1, 41.0000000000000000, 79.0000000000000000, 22.1621621621621650, 39.0243902439024380, 32.8998447380967820, 46.1444953783736200, 35.9265357255935670, 0.0000000000000000
Crypto1 -> IHM2, 79.0000000000000000, 37.0000000000000000, 42.7027027027027020, 24.0506329113924050, 65.6350612640380860, 24.2063311827151430, 78.9603888988494870, 0.0000000000000000
IHM2 -> Crypto1, 37.0000000000000000, 79.0000000000000000, 20.0000000000000000, 51.3513513513513470, 71.3047770043018260, 70.0074042049428300, 78.9603888988494870, 0.0000000000000000
Crypto1 -> Securite1, 79.0000000000000000, 37.0000000000000000, 42.7027027027027020, 17.7215189873417710, 41.0437583923339840, 16.9075066236365070, 32.5332313776016240, 0.0000000000000000
Securite1 -> Crypto1, 37.0000000000000000, 79.0000000000000000, 20.0000000000000000, 37.8378378378378390, 29.9225250721315280, 44.8329114750734090, 32.5332313776016240, 0.0000000000000000
Crypto1 -> SD2, 79.0000000000000000, 32.0000000000000000, 42.7027027027027020, 16.4556962025316440, 46.7222094535827640, 15.8518161813537260, 42.8631871938705440, 0.0000000000000000
SD2 -> Crypto1, 32.0000000000000000, 79.0000000000000000, 17.2972972972972980, 40.6250000000000000, 37.9046311880963240, 49.3518800168940070, 42.8631871938705440, 0.0000000000000000
Crypto1 -> ProgLog3, 79.0000000000000000, 32.0000000000000000, 42.7027027027027020, 10.1265822784810130, 24.1702735424041750, 9.1951044095846957, 6.2705487012863159, 0.0000000000000000
ProgLog3 -> Crypto1, 32.0000000000000000, 79.0000000000000000, 17.2972972972972980, 25.0000000000000000, 7.9891409690885107, 28.4313338271587600, 6.2705487012863159, 0.0000000000000000
Crypto1 -> Projet2, 79.0000000000000000, 31.0000000000000000, 42.7027027027027020, 22.7848101265822790, 72.1478998661041260, 23.1116172347631130, 90.4710292816162110, 0.0000000000000000
Projet2 -> Crypto1, 31.0000000000000000, 79.0000000000000000, 16.7567567567567580, 58.0645161290322630, 84.4885264004284120, 79.8286362587634810, 90.4710292816162110, 0.0000000000000000
Crypto1 -> Compil1, 79.0000000000000000, 31.0000000000000000, 42.7027027027027020, 12.6582278481012660, 34.4847083091735840, 11.8472600611224160, 18.6756804585456850, 0.0000000000000000
Compil1 -> Crypto1, 31.0000000000000000, 79.0000000000000000, 16.7567567567567580, 32.2580645161290320, 18.4935400458815380, 37.7172261360982620, 18.6756804585456850, 0.0000000000000000
Crypto1 -> ThGraph3, 79.0000000000000000, 24.0000000000000000, 42.7027027027027020, 8.8607594936708853, 34.7603797912597660, 8.2811088000781972, 15.5106738209724430, 0.0000000000000000
ThGraph3 -> Crypto1, 24.0000000000000000, 79.0000000000000000, 12.9729729729729740, 29.1666666666666680, 15.5554248221372600, 34.1800523735324830, 15.5106738209724430, 0.0000000000000000
Crypto1 -> SE2, 79.0000000000000000, 16.0000000000000000, 42.7027027027027020, 7.5949367088607600, 46.0970401763916020, 7.2563243798723036, 37.5066280364990230, 0.0000000000000000
SE2 -> Crypto1, 16.0000000000000000, 79.0000000000000000, 8.6486486486486491, 37.5000000000000000, 31.4056457151161940, 45.7178399616978690, 37.5066280364990230, 0.0000000000000000
Crypto1 -> Reseaux2, 79.0000000000000000, 7.0000000000000000, 42.7027027027027020, 2.5316455696202533, 45.4832971096038820, 2.4124862853939693, 28.3613353967666630, 0.0000000000000000
Reseaux2 -> Crypto1, 7.0000000000000000, 79.0000000000000000, 3.7837837837837842, 28.5714285714285690, 21.6561546997701730, 34.0283785505616900, 28.3613353967666630, 0.0000000000000000
Securite2 -> SE1, 76.0000000000000000, 69.0000000000000000, 41.0810810810810810, 46.0526315789473700, 81.2464332159307360, 53.1327295865295570, 89.4313812255859380, 0.0000000000000000
SE1 -> Securite2, 69.0000000000000000, 76.0000000000000000, 37.2972972972972980, 50.7246376811594220, 83.2545103474342200, 64.6616416750774900, 89.4313812255859380, 0.0000000000000000
